Data,Fechamento
2005-07-21,25842
2005-07-22,25391
2005-07-25,24531
2005-07-26,24868
2005-07-27,25338
2005-07-28,26068
2005-07-29,26042
2005-08-01,26298
2005-08-02,26789
2005-08-03,26714
2005-08-04,26470
2005-08-05,26518
2005-08-08,26711
2005-08-09,27291
2005-08-10,27117
2005-08-11,26633
2005-08-12,26951
2005-08-15,27375
2005-08-16,27080
2005-08-17,27416
2005-08-18,26900
2005-08-19,26644
2005-08-22,27261
2005-08-23,26769
2005-08-24,26712
2005-08-25,27402
2005-08-26,27095
2005-08-29,27385
2005-08-30,27604
2005-08-31,28045
2005-09-01,27962
2005-09-02,28319
2005-09-05,28522
2005-09-06,28855
2005-09-08,28828
2005-09-09,29308
2005-09-12,29086
2005-09-13,28873
2005-09-14,29050
2005-09-15,29366
2005-09-16,29816
2005-09-19,30076
2005-09-20,30059
2005-09-21,30837
2005-09-22,30678
2005-09-23,31294
2005-09-26,31141
2005-09-27,30875
2005-09-28,31317
2005-09-29,31209
2005-09-30,31584
2005-10-03,31856
2005-10-04,31284
2005-10-05,30164
2005-10-06,29227
2005-10-07,29973
2005-10-10,30277
2005-10-11,30614
2005-10-13,29880
2005-10-14,29770
2005-10-17,30242
2005-10-18,29068
2005-10-19,29297
2005-10-20,28344
2005-10-21,29176
2005-10-24,29835
2005-10-25,29498
2005-10-26,29730
2005-10-27,29133
2005-10-28,29318
2005-10-31,30194
2005-11-01,30900
2005-11-03,31100
2005-11-04,30888
2005-11-07,30952
2005-11-08,30971
2005-11-09,30666
2005-11-10,30725
2005-11-11,30511
2005-11-14,30219
2005-11-16,30482
2005-11-17,31087
2005-11-18,31102
2005-11-21,31110
2005-11-22,31489
2005-11-23,31943
2005-11-24,31945
2005-11-25,31920
2005-11-28,31358
2005-11-29,31652
2005-11-30,31917
2005-12-01,32617
2005-12-02,32832
2005-12-05,32701
2005-12-06,33223
2005-12-07,32757
2005-12-08,32480
2005-12-09,32922
2005-12-12,32971
2005-12-13,33420
2005-12-14,33629
2005-12-15,33193
2005-12-16,33292
2005-12-19,33005
2005-12-20,33067
2005-12-21,33517
2005-12-22,33513
2005-12-23,33331
2005-12-26,33298
2005-12-27,33371
2005-12-28,33138
2005-12-29,33456
2006-01-02,33507
2006-01-03,34541
2006-01-04,35002
2006-01-05,34936
2006-01-06,35475
2006-01-09,35337
2006-01-10,35049
2006-01-11,35952
2006-01-12,35779
2006-01-13,35897
2006-01-16,36534
2006-01-17,36119
2006-01-18,35805
2006-01-19,36858
2006-01-20,36695
2006-01-23,36632
2006-01-24,37400
2006-01-26,38014
2006-01-27,37822
2006-01-30,38242
2006-01-31,38383
2006-02-01,38485
2006-02-02,37304
2006-02-03,37262
2006-02-06,37321
2006-02-07,36562
2006-02-08,36499
2006-02-09,36882
2006-02-10,36975
2006-02-13,36114
2006-02-14,36627
2006-02-15,37239
2006-02-16,38256
2006-02-17,38422
2006-02-20,38539
2006-02-21,38166
2006-02-22,38246
2006-02-23,38405
2006-02-24,38610
2006-03-01,39178
2006-03-02,39126
2006-03-03,39240
2006-03-06,38354
2006-03-07,37423
2006-03-08,37289
2006-03-09,36312
2006-03-10,36891
2006-03-13,36793
2006-03-14,37541
2006-03-15,38244
2006-03-16,38157
2006-03-17,38049
2006-03-20,38204
2006-03-21,37398
2006-03-22,37851
2006-03-23,37474
2006-03-24,37577
2006-03-27,37641
2006-03-28,36682
2006-03-29,37492
2006-03-30,37777
2006-03-31,37952
2006-04-03,38717
2006-04-04,38802
2006-04-05,39053
2006-04-06,39285
2006-04-07,38926
2006-04-10,38475
2006-04-11,37901
2006-04-12,38427
2006-04-13,38082
2006-04-17,38462
2006-04-18,39572
2006-04-19,39938
2006-04-20,39775
2006-04-24,39751
2006-04-25,39738
2006-04-26,40410
2006-04-27,39751
2006-04-28,40363
2006-05-02,41017
2006-05-03,40920
2006-05-04,40976
2006-05-05,41417
2006-05-08,41515
2006-05-09,41979
2006-05-10,41752
2006-05-11,40847
2006-05-12,40223
2006-05-15,39271
2006-05-16,39416
2006-05-17,38291
2006-05-18,37807
2006-05-19,37733
2006-05-22,36497
2006-05-23,36110
2006-05-24,35792
2006-05-25,37569
2006-05-26,38630
2006-05-29,38145
2006-05-30,36413
2006-05-31,36530
2006-06-01,37748
2006-06-02,37942
2006-06-05,36740
2006-06-06,36558
2006-06-07,35264
2006-06-08,35438
2006-06-09,35075
2006-06-12,33555
2006-06-13,32848
2006-06-14,32941
2006-06-16,34399
2006-06-19,33897
2006-06-20,33632
2006-06-21,34547
2006-06-22,34317
2006-06-23,34661
2006-06-26,34631
2006-06-27,34376
2006-06-28,34835
2006-06-29,36487
2006-06-30,36631
2006-07-03,37357
2006-07-04,37367
2006-07-05,36378
2006-07-06,36533
2006-07-07,36102
2006-07-10,36141
2006-07-11,36554
2006-07-12,36230
2006-07-13,35354
2006-07-14,35350
2006-07-17,34866
2006-07-18,35130
2006-07-19,36785
2006-07-20,35847
2006-07-21,35510
2006-07-24,36224
2006-07-25,36681
2006-07-26,36594
2006-07-27,36888
2006-07-28,37381
2006-07-31,37077
2006-08-01,36839
2006-08-02,37288
2006-08-03,37451
2006-08-04,37848
2006-08-07,37698
2006-08-08,37600
2006-08-09,37255
2006-08-10,37354
2006-08-11,36944
2006-08-14,36557
2006-08-15,37296
2006-08-16,37678
2006-08-17,37559
2006-08-18,37552
2006-08-21,37161
2006-08-22,36678
2006-08-23,35512
2006-08-24,35797
2006-08-25,35958
2006-08-28,36375
2006-08-29,36304
2006-08-30,36313
2006-08-31,36232
2006-09-01,37329
2006-09-04,37693
2006-09-05,37368
2006-09-06,36710
2006-09-08,36558
2006-09-11,35772
2006-09-12,36147
2006-09-13,36550
2006-09-14,36154
2006-09-15,36170
2006-09-18,36483
2006-09-19,35886
2006-09-20,35197
2006-09-21,34830
2006-09-22,34799
2006-09-25,34973
2006-09-26,35819
2006-09-27,36106
2006-09-28,36486
2006-09-29,36449
2006-10-02,37058
2006-10-03,36438
2006-10-04,37749
2006-10-05,37977
2006-10-06,37940
2006-10-09,38406
2006-10-10,38655
2006-10-11,38322
2006-10-13,38850
2006-10-16,39229
2006-10-17,38898
2006-10-18,38686
2006-10-19,38920
2006-10-20,38643
2006-10-23,39227
2006-10-24,39499
2006-10-25,39563
2006-10-26,39645
2006-10-27,39328
2006-10-30,38900
2006-10-31,39263
2006-11-01,39930
2006-11-03,40435
2006-11-06,41247
2006-11-07,41048
2006-11-08,41334
2006-11-09,40815
2006-11-10,40720
2006-11-13,40606
2006-11-14,41291
2006-11-16,41162
2006-11-17,41029
2006-11-21,41570
2006-11-22,41913
2006-11-23,42070
2006-11-24,41758
2006-11-27,40915
2006-11-28,41043
2006-11-29,41970
2006-11-30,41932
2006-12-01,41327
2006-12-04,42654
2006-12-05,43157
2006-12-06,43096
2006-12-07,42909
2006-12-08,42978
2006-12-11,43297
2006-12-12,43018
2006-12-13,43285
2006-12-14,43755
2006-12-15,43596
2006-12-18,43509
2006-12-19,43590
2006-12-20,43502
2006-12-21,43385
2006-12-22,43356
2006-12-26,43603
2006-12-27,44526
2006-12-28,44474
2007-01-02,45383
2007-01-03,44445
2007-01-04,44020
2007-01-05,42245
2007-01-08,42830
2007-01-09,42007
2007-01-10,42336
2007-01-11,42670
2007-01-12,43095
2007-01-15,42919
2007-01-16,42624
2007-01-17,42735
2007-01-18,42478
2007-01-19,43428
2007-01-22,43553
2007-01-23,44177
2007-01-24,44687
2007-01-26,44412
2007-01-29,43573
2007-01-30,44044
2007-01-31,44642
2007-02-01,44815
2007-02-02,44998
2007-02-05,45286
2007-02-06,45352
2007-02-07,44588
2007-02-08,44892
2007-02-09,44284
2007-02-12,43935
2007-02-13,45197
2007-02-14,45996
2007-02-15,45955
2007-02-16,45849
2007-02-20,45849
2007-02-21,46090
2007-02-22,46452
2007-02-23,46016
2007-02-26,46207
2007-02-27,43145
2007-02-28,43892
2007-03-01,43517
2007-03-02,42370
2007-03-05,41179
2007-03-06,43218
2007-03-07,42667
2007-03-08,43466
2007-03-09,44133
2007-03-12,44249
2007-03-13,42749
2007-03-14,43288
2007-03-15,43278
2007-03-16,42730
2007-03-19,43713
2007-03-20,44351
2007-03-21,45631
2007-03-22,45424
2007-03-23,45533
2007-03-26,45645
2007-03-27,45207
2007-03-28,44484
2007-03-29,45355
2007-03-30,45805
2007-04-02,45597
2007-04-03,46288
2007-04-04,46554
2007-04-05,46647
2007-04-09,46855
2007-04-10,47174
2007-04-11,46939
2007-04-12,47347
2007-04-13,47926
2007-04-16,48921
2007-04-17,48755
2007-04-18,48710
2007-04-19,48762
2007-04-20,49408
2007-04-23,49162
2007-04-24,49071
2007-04-25,49676
2007-04-26,49068
2007-04-27,49230
2007-04-30,48956
2007-05-02,49472
2007-05-03,50218
2007-05-04,50598
2007-05-07,50282
2007-05-08,50278
2007-05-09,51300
2007-05-10,50235
2007-05-11,50902
2007-05-14,50511
2007-05-15,50518
2007-05-16,51738
2007-05-17,51631
2007-05-18,52078
2007-05-21,52423
2007-05-22,52208
2007-05-23,51813
2007-05-24,50531
2007-05-25,51618
2007-05-28,52120
2007-05-29,51713
2007-05-30,52528
2007-05-31,52268
2007-06-01,53423
2007-06-04,53243
2007-06-05,53162
2007-06-06,52049
2007-06-08,52330
2007-06-11,52777
2007-06-12,51797
2007-06-13,52994
2007-06-14,53713
2007-06-15,54519
2007-06-18,54730
2007-06-19,54644
2007-06-20,54029
2007-06-21,54657
2007-06-22,54267
2007-06-25,54042
2007-06-26,53852
2007-06-27,54143
2007-06-28,54147
2007-06-29,54392
2007-07-02,55371
2007-07-03,55700
2007-07-04,55696
2007-07-05,55932
2007-07-06,56444
2007-07-10,55883
2007-07-11,56356
2007-07-12,57613
2007-07-13,57644
2007-07-16,57374
2007-07-17,57660
2007-07-18,57556
2007-07-19,58125
2007-07-20,57443
2007-07-23,58037
2007-07-24,55795
2007-07-25,56001
2007-07-26,53893
2007-07-27,52922
2007-07-30,54573
2007-07-31,54183
2007-08-01,54234
2007-08-02,54691
2007-08-03,52846
2007-08-06,53091
2007-08-07,53802
2007-08-08,55241
2007-08-09,53431
2007-08-10,52638
2007-08-13,52434
2007-08-14,50912
2007-08-15,49285
2007-08-16,48016
2007-08-17,48559
2007-08-20,49206
2007-08-21,49815
2007-08-22,51745
2007-08-23,51848
2007-08-24,52998
2007-08-27,53078
2007-08-28,51645
2007-08-29,52735
2007-08-30,52858
2007-08-31,54637
2007-09-03,54833
2007-09-04,55250
2007-09-05,54408
2007-09-06,54569
2007-09-10,52653
2007-09-11,53921
2007-09-12,53883
2007-09-13,54908
2007-09-14,54671
2007-09-17,54341
2007-09-18,56666
2007-09-19,57264
2007-09-20,56906
2007-09-21,57799
2007-09-24,58719
2007-09-25,58858
2007-09-26,59715
2007-09-27,61052
2007-09-28,60465
2007-10-01,62340
2007-10-02,62017
2007-10-03,60099
2007-10-04,60407
2007-10-05,62319
2007-10-08,62661
2007-10-09,63549
2007-10-10,63197
2007-10-11,62456
2007-10-15,62969
2007-10-16,61718
2007-10-17,63194
2007-10-18,63261
2007-10-19,60894
2007-10-22,61215
2007-10-23,62697
2007-10-24,62625
2007-10-25,62341
2007-10-26,64276
2007-10-29,65044
2007-10-30,64383
2007-10-31,65318
2007-11-01,64050
2007-11-05,62960
2007-11-06,64503
2007-11-07,63501
2007-11-08,63562
2007-11-09,64321
2007-11-12,61527
2007-11-13,62927
2007-11-14,64631
2007-11-16,64609
2007-11-19,62336
2007-11-21,60582
2007-11-22,60653
2007-11-23,60971
2007-11-26,59069
2007-11-27,59432
2007-11-28,61715
2007-11-29,62156
2007-11-30,63006
2007-12-03,63200
2007-12-04,63482
2007-12-05,64928
2007-12-06,65791
2007-12-07,65639
2007-12-10,65446
2007-12-11,64512
2007-12-12,64742
2007-12-13,62861
2007-12-14,62445
2007-12-17,59828
2007-12-18,61096
2007-12-19,61722
2007-12-20,61716
2007-12-21,63098
2007-12-26,64288
2007-12-27,63774
2007-12-28,63886
2008-01-02,62815
2008-01-03,62892
2008-01-04,61037
2008-01-07,60772
2008-01-08,62081
2008-01-09,62674
2008-01-10,63515
2008-01-11,61942
2008-01-14,62188
2008-01-15,59907
2008-01-16,58777
2008-01-17,57037
2008-01-18,57506
2008-01-21,53709
2008-01-22,56097
2008-01-23,54235
2008-01-24,57463
2008-01-28,58594
2008-01-29,59530
2008-01-30,60289
2008-01-31,59490
2008-02-01,61080
2008-02-06,58969
2008-02-07,58965
2008-02-08,59076
2008-02-11,60643
2008-02-12,61805
2008-02-13,62591
2008-02-14,61819
2008-02-15,61272
2008-02-18,62801
2008-02-19,62297
2008-02-20,63747
2008-02-21,63792
2008-02-22,64609
2008-02-25,65001
2008-02-26,65183
2008-02-27,65495
2008-02-28,65555
2008-02-29,63489
2008-03-03,64490
2008-03-04,63656
2008-03-05,64629
2008-03-06,62975
2008-03-07,61868
2008-03-10,59999
2008-03-11,62368
2008-03-12,62177
2008-03-13,62280
2008-03-14,61991
2008-03-17,60012
2008-03-18,61933
2008-03-19,58827
2008-03-20,58987
2008-03-24,59813
2008-03-25,61234
2008-03-26,61415
2008-03-27,60762
2008-03-28,60452
2008-03-31,60968
2008-04-01,62775
2008-04-02,63364
2008-04-03,64175
2008-04-04,64446
2008-04-07,64176
2008-04-08,64540
2008-04-09,63477
2008-04-10,63527
2008-04-11,62585
2008-04-14,62153
2008-04-15,62618
2008-04-16,64152
2008-04-17,64552
2008-04-18,64923
2008-04-22,65413
2008-04-23,64948
2008-04-24,64576
2008-04-25,65187
2008-04-28,65678
2008-04-29,63826
2008-04-30,67868
2008-05-02,69366
2008-05-05,70175
2008-05-06,70195
2008-05-07,69018
2008-05-08,69722
2008-05-09,69646
2008-05-12,70416
2008-05-13,70503
2008-05-14,70027
2008-05-15,71492
2008-05-16,72767
2008-05-19,73439
2008-05-20,73517
2008-05-21,72295
2008-05-23,71452
2008-05-26,71629
2008-05-27,70992
2008-05-28,73153
2008-05-29,71798
2008-05-30,72593
2008-06-02,71897
2008-06-03,70012
2008-06-04,68673
2008-06-05,71209
2008-06-06,69786
2008-06-09,69281
2008-06-10,67775
2008-06-11,66795
2008-06-12,67320
2008-06-13,67204
2008-06-16,67285
2008-06-17,68438
2008-06-18,67090
2008-06-19,66590
2008-06-20,64614
2008-06-23,64640
2008-06-24,64168
2008-06-25,65853
2008-06-26,63947
2008-06-27,64321
2008-06-30,65018
2008-07-01,63396
2008-07-02,61106
2008-07-03,59273
2008-07-04,59365
2008-07-07,59088
2008-07-08,59536
2008-07-10,60253
2008-07-11,60148
2008-07-14,60721
2008-07-15,61015
2008-07-16,62056
2008-07-17,60109
2008-07-18,59988
2008-07-21,60772
2008-07-22,59647
2008-07-23,59421
2008-07-24,57434
2008-07-25,57199
2008-07-28,56869
2008-07-29,58043
2008-07-30,59998
2008-07-31,59505
2008-08-01,57630
2008-08-04,55609
2008-08-05,56471
2008-08-06,57542
2008-08-07,57018
2008-08-08,56584
2008-08-11,54720
2008-08-12,54503
2008-08-13,54573
2008-08-14,55138
2008-08-15,54244
2008-08-18,53327
2008-08-19,53639
2008-08-20,55377
2008-08-21,55935
2008-08-22,55850
2008-08-25,54477
2008-08-26,54359
2008-08-27,55519
2008-08-28,56382
2008-08-29,55680
2008-09-01,55162
2008-09-02,54404
2008-09-03,53527
2008-09-04,51409
2008-09-05,51940
2008-09-08,50718
2008-09-09,48435
2008-09-10,49633
2008-09-11,51270
2008-09-12,52393
2008-09-15,48416
2008-09-16,49229
2008-09-17,45909
2008-09-18,48423
2008-09-19,53055
2008-09-22,51541
2008-09-23,49593
2008-09-24,49843
2008-09-25,51828
2008-09-26,50783
2008-09-29,46028
2008-09-30,49541
2008-10-01,49799
2008-10-02,46145
2008-10-03,44517
2008-10-06,42101
2008-10-07,40140
2008-10-08,38594
2008-10-09,37080
2008-10-10,35610
2008-10-13,40829
2008-10-14,41569
2008-10-15,36833
2008-10-16,36442
2008-10-17,36399
2008-10-20,39441
2008-10-21,39043
2008-10-22,35070
2008-10-23,33818
2008-10-24,31482
2008-10-27,29435
2008-10-28,33387
2008-10-29,34845
2008-10-30,37449
2008-10-31,37257
2008-11-03,38249
2008-11-04,40255
2008-11-05,37786
2008-11-06,36362
2008-11-07,36665
2008-11-10,36776
2008-11-11,37262
2008-11-12,34374
2008-11-13,35993
2008-11-14,35789
2008-11-17,35717
2008-11-18,34095
2008-11-19,33405
2008-11-21,31251
2008-11-24,34189
2008-11-25,34813
2008-11-26,36470
2008-11-27,36213
2008-11-28,36596
2008-12-01,34741
2008-12-02,35001
2008-12-03,35297
2008-12-04,35128
2008-12-05,35347
2008-12-08,38285
2008-12-09,37968
2008-12-10,39004
2008-12-11,38519
2008-12-12,39374
2008-12-15,38320
2008-12-16,39993
2008-12-17,39947
2008-12-18,39536
2008-12-19,39131
2008-12-22,37619
2008-12-23,36471
2008-12-26,36864
2008-12-29,37060
2008-12-30,37550
2009-01-02,40244
2009-01-05,41519
2009-01-06,42312
2009-01-07,40820
2009-01-08,41991
2009-01-09,41583
2009-01-12,39403
2009-01-13,39544
2009-01-14,37982
2009-01-15,39151
2009-01-16,39342
2009-01-19,38828
2009-01-20,37272
2009-01-21,38543
2009-01-22,37894
2009-01-23,38132
2009-01-26,38509
2009-01-27,38699
2009-01-28,40227
2009-01-29,39638
2009-01-30,39301
2009-02-02,38666
2009-02-03,39747
2009-02-04,40129
2009-02-05,41109
2009-02-06,42756
2009-02-09,42100
2009-02-10,41207
2009-02-11,40846
2009-02-12,40501
2009-02-13,41674
2009-02-16,41841
2009-02-17,39847
2009-02-18,39674
2009-02-19,39730
2009-02-20,38715
2009-02-25,38232
2009-02-26,38180
2009-02-27,38183
2009-03-02,36235
2009-03-03,36468
2009-03-04,38402
2009-03-05,37369
2009-03-06,37105
2009-03-09,36741
2009-03-10,38795
2009-03-11,38805
2009-03-12,39152
2009-03-13,39015
2009-03-16,38607
2009-03-17,39511
2009-03-18,40142
2009-03-19,40453
2009-03-20,40076
2009-03-23,42439
2009-03-24,41476
2009-03-25,41799
2009-03-26,42589
2009-03-27,41907
2009-03-30,40653
2009-03-31,40926
2009-04-01,41976
2009-04-02,43736
2009-04-03,44391
2009-04-06,44167
2009-04-07,43825
2009-04-08,44182
2009-04-09,45539
2009-04-13,45992
2009-04-14,45418
2009-04-15,45273
2009-04-16,46025
2009-04-17,45778
2009-04-20,44433
2009-04-22,44888
2009-04-23,45801
2009-04-24,46772
2009-04-27,45820
2009-04-28,45821
2009-04-29,47227
2009-04-30,47290
2009-05-04,50405
2009-05-05,50670
2009-05-06,51499
2009-05-07,50058
2009-05-08,51396
2009-05-11,50976
2009-05-12,50326
2009-05-13,48679
2009-05-14,49446
2009-05-15,49007
2009-05-18,51463
2009-05-19,51347
2009-05-20,51245
2009-05-21,50087
2009-05-22,50568
2009-05-25,50816
2009-05-26,51841
2009-05-27,51792
2009-05-28,53041
2009-05-29,53198
2009-06-01,54486
2009-06-02,54000
2009-06-03,52087
2009-06-04,53464
2009-06-05,53341
2009-06-08,53630
2009-06-09,53157
2009-06-10,53411
2009-06-12,53558
2009-06-15,52034
2009-06-16,51206
2009-06-17,51046
2009-06-18,50903
2009-06-19,51374
2009-06-22,49495
2009-06-23,49814
2009-06-24,49672
2009-06-25,51515
2009-06-26,51486
2009-06-29,52138
2009-06-30,51465
2009-07-01,51544
2009-07-02,51025
2009-07-03,50935
2009-07-06,50622
2009-07-07,49457
2009-07-08,49178
2009-07-10,49221
2009-07-13,49187
2009-07-14,48873
2009-07-15,51297
2009-07-16,51918
2009-07-17,52072
2009-07-20,53155
2009-07-21,53234
2009-07-22,53073
2009-07-23,54249
2009-07-24,54457
2009-07-27,54549
2009-07-28,54472
2009-07-29,53735
2009-07-30,54478
2009-07-31,54766
2009-08-03,55998
2009-08-04,56038
2009-08-05,56384
2009-08-06,55755
2009-08-07,56330
2009-08-10,56830
2009-08-11,55761
2009-08-12,56588
2009-08-13,57048
2009-08-14,56638
2009-08-17,55218
2009-08-18,55749
2009-08-19,56156
2009-08-20,56831
2009-08-21,57729
2009-08-24,57775
2009-08-25,57421
2009-08-26,57766
2009-08-27,57704
2009-08-28,57701
2009-08-31,56489
2009-09-01,55815
2009-09-02,55386
2009-09-03,55707
2009-09-04,56652
2009-09-08,57855
2009-09-09,57910
2009-09-10,58536
2009-09-11,58366
2009-09-14,58868
2009-09-15,59264
2009-09-16,60411
2009-09-17,60236
2009-09-18,60703
2009-09-21,60928
2009-09-22,61493
2009-09-23,60496
2009-09-24,60046
2009-09-25,60356
2009-09-28,61317
2009-09-29,61235
2009-09-30,61518
2009-10-01,60459
2009-10-02,61172
2009-10-05,62369
2009-10-06,62671
2009-10-07,62638
2009-10-08,63760
2009-10-09,64071
2009-10-13,64646
2009-10-14,66201
2009-10-15,66703
2009-10-16,66200
2009-10-19,67239
2009-10-20,65303
2009-10-21,65486
2009-10-22,66135
2009-10-23,65059
2009-10-26,65086
2009-10-27,63161
2009-10-28,60162
2009-10-29,63721
2009-10-30,61546
2009-11-03,62643
2009-11-04,63913
2009-11-05,64816
2009-11-06,64466
2009-11-09,66214
2009-11-10,66303
2009-11-11,66431
2009-11-12,64448
2009-11-13,65326
2009-11-16,66627
2009-11-17,67406
2009-11-18,66516
2009-11-19,66327
2009-11-23,66809
2009-11-24,67317
2009-11-25,67917
2009-11-26,66392
2009-11-27,67082
2009-11-30,67044
2009-12-01,68408
2009-12-02,68615
2009-12-03,68315
2009-12-04,67604
2009-12-07,68512
2009-12-08,67729
2009-12-09,68012
2009-12-10,68728
2009-12-11,69267
2009-12-14,69349
2009-12-15,69311
2009-12-16,68622
2009-12-17,67068
2009-12-18,66794
2009-12-21,65925
2009-12-22,67418
2009-12-23,67589
2009-12-28,67902
2009-12-29,68296
2009-12-30,68588
2010-01-04,70045
2010-01-05,70240
2010-01-06,70729
2010-01-07,70451
2010-01-08,70263
2010-01-11,70433
2010-01-12,70076
2010-01-13,70385
2010-01-14,69801
2010-01-15,68978
2010-01-18,69401
2010-01-19,69909
2010-01-20,68200
2010-01-21,66270
2010-01-22,66220
2010-01-26,65524
2010-01-27,65070
2010-01-28,65588
2010-01-29,65402
2010-02-01,66572
2010-02-02,67163
2010-02-03,67109
2010-02-04,63934
2010-02-05,62763
2010-02-08,63153
2010-02-09,64718
2010-02-10,65051
2010-02-11,66129
2010-02-12,65855
